Weight,Length,Diagonal,Height,Width,Species
582.0383014731035,29.979093208186498,34.70547482749107,14.60561370541824,5.49124948929119,Bream
483.0420644955751,28.98301942704607,34.11662417427044,12.696058918381391,4.4480080106682225,Bream
310.5173022379492,29.52248978676373,34.204575771913895,12.118381734308933,4.406862513508772,Bream
799.2903021418747,36.96007397456579,42.57779491300067,17.005841333925627,5.384642341686684,Bream
980.5210729966439,39.99552566761976,45.7967375466841,18.566025482711904,6.882982350418757,Bream
456.8056145605701,28.786730358481044,34.036261567103146,13.402625134156406,5.101421001542554,Bream
414.31536128140965,29.162146925861755,34.44584399835909,12.88559460100622,4.96428660997824,Bream
753.2115017057222,36.35597902908209,41.829079023197515,16.576383297143543,5.843771580547216,Bream
886.1834497335716,37.634675111558046,42.95898341297381,17.172829748651736,6.158794137085828,Bream
429.60318503571057,28.703153131041127,33.67302645514319,13.354669130301296,4.395807574585908,Bream
263.16191595451977,28.001424213448658,32.86339219839088,12.743150392041825,4.031476520966596,Bream
371.95815901937726,27.260332835531237,32.5191887734505,13.358487286647339,4.923467803239081,Bream
805.6561899500932,36.8053079256469,42.002114536192956,17.220179488057404,5.872936367412805,Bream
734.0340913662552,35.803087713746464,41.109918091784785,16.822363967516637,5.688556558171281,Bream
184.42028106879513,24.641027971025416,29.13185790043122,11.957234909791445,3.992119872386232,Bream
721.4987393205026,33.37337647848194,38.201182487391556,16.38234065987768,5.581446061023546,Bream
961.3062812046937,40.07844017497562,45.4451285372117,18.181617168638642,6.571492698095129,Bream
771.0399917665532,34.384371555290144,40.063583273271085,16.34782498259033,6.377871568419963,Bream
754.9824267098099,34.737718244193914,39.87263864360139,15.974975715533764,5.823575264229429,Bream
438.1177128040629,31.842799819246224,37.04896719192428,14.5763486122794,4.907092401410407,Bream
562.2893715034226,34.51842134469248,40.04135481642116,14.836097908682946,5.426865628016238,Bream
750.4214684349037,34.369467476646896,40.22126394658498,16.43730990297436,5.429901406232319,Bream
736.4924309033606,35.44147664762603,40.942743529157745,15.969020373690515,5.718416865294924,Bream
502.9109291932998,29.15252980574236,34.64169009250334,14.14132202974711,5.237128539827681,Bream
698.5527951975289,35.618094633204755,41.32815373208773,16.154734651748583,5.752776167591401,Bream
641.6156260857177,31.651289113034363,36.83632853059123,14.610386480363847,5.093604682550099,Bream
370.49256176207166,28.367106187201138,32.835603288720314,13.508433242220743,4.6108059730411295,Bream
477.5752930170335,32.75378184893959,38.03588784221904,13.875054033153505,4.7937609919414745,Bream
516.361384003429,28.61818637549578,33.79194376493427,13.978078775111978,5.159398621864654,Bream
559.696556608533,32.142357673818914,37.1710389424066,14.930268098058022,5.262955244309781,Bream
690.5673537536069,32.79092901233724,37.98733846224627,15.941498930093116,5.601836340463099,Bream
800.2745440863986,36.827507860818365,42.183026253324776,15.87862996424479,6.088981876399315,Bream
821.396794457143,35.96762727644072,41.251701593800334,16.4203682365044,5.880448898305711,Bream
607.7310662155352,33.90982457033501,39.0299784040223,14.56435633004248,5.4753426440153525,Bream
828.889536199241,35.62916743424461,40.87558625354721,16.7415811514814,5.917009369689817,Bream
497.48988109593995,31.01293160051117,36.0226268802279,13.785442266954675,5.073496355127387,Bream
467.0302438454455,30.161260505291846,35.36470117322402,13.383350669400036,5.070836298621762,Bream
587.3182938386859,34.21080731340606,40.1736632227671,15.28671057187021,5.574929473470711,Bream
569.7586273338161,32.77734009692697,37.531891421533516,14.60976957216744,5.247451934575639,Bream
1236.0743262503697,43.592754827106056,49.56877057591732,21.697884032849196,7.83990759337205,Bream
306.2491946425061,24.966356511868966,29.44348256681173,12.160964521381967,3.995791106629963,Bream
699.7335009496265,35.275196750026396,41.16516528438714,15.379122944150716,5.939040982351725,Bream
838.886837434751,35.28054112905919,40.913147602982434,17.67001189462612,5.999085952846004,Bream
733.4462159240115,37.24850225288413,42.6737261856785,16.919602703953394,6.637876084898766,Bream
773.9399888060518,37.199549328798355,42.7159821394423,17.021356010719717,6.2372828187056,Bream
1052.7784958418565,40.20871768209416,46.13928300008141,18.953949849062177,6.406458623331659,Bream
787.5352661908232,35.803974854449606,40.694028632222725,17.120363948718808,5.636951086630041,Bream
563.6998878809235,30.81989026970053,36.28962604889548,14.406260544530236,5.089595356384415,Bream
297.248864819013,26.788924246346777,31.698067049940036,11.746760614252821,4.518418961242924,Bream
614.426883600127,34.626387422701846,39.74204192843677,15.136090629763308,5.503611542858027,Bream
736.6286616865488,37.027692514532575,42.39999976486674,16.90687982456103,6.012166303189824,Bream
696.5190492555165,34.3660450633745,39.85855772200171,16.584408690122842,5.8159146589515505,Bream
509.48797441596344,31.16598801878257,36.27772480804083,13.940540967856858,4.914832718141476,Bream
474.78727719711696,31.327945087257614,36.28825670920795,13.182193102095402,4.939068198750279,Bream
581.47105476274,31.959745616952656,36.82487420007833,14.33792444155771,5.247783802946471,Bream
605.5083069728591,31.039810987392762,36.39337528243538,14.352076253542501,5.6521695045559035,Bream
302.6512800056188,29.782179543682616,34.69130702634029,12.082595607376033,4.231696451071199,Bream
721.671206414653,35.26386681337152,40.52457965786899,15.67142441102164,5.737577346034615,Bream
798.7730352312933,36.022171936316695,40.91018691734839,17.092865893276073,5.66522715686499,Bream
633.2505460894937,34.68840054798113,39.81882714442719,16.533105196375725,5.204757336861331,Bream
756.8043440773857,34.5402768608739,40.345154009238,16.59732942631561,5.871140823971093,Bream
684.4735436001847,37.21280390471884,42.545598369564125,15.5974923650719,5.629228956195619,Bream
433.37796555451257,28.971184903169714,33.949839700825116,13.691596814213012,4.372255424640793,Bream
390.4486084108262,30.404266400013736,35.175441117750665,13.837382715892154,5.679611302999185,Bream
407.4688352332699,28.19995446008417,33.07789755570293,13.458281087073193,5.049572390705351,Bream
876.0057861522554,35.755088739552136,41.345510941789335,17.417119894861436,6.829259847511994,Bream
294.61298761357085,27.474905587345397,32.8920535712183,12.73232559453328,5.125427869678888,Bream
418.61710947712834,30.37836356253173,35.396694575529885,13.541493766694206,5.037754265197705,Bream
503.0614459894474,30.593454171409167,36.16830858414031,14.987405503443947,5.31888494474189,Bream
250.48361563106468,28.005142625870583,32.54424176634562,11.880010188019577,4.436420284647871,Bream
328.3397949311989,30.166832868263135,35.122908702279844,12.792221576869917,4.629597682548711,Bream
568.6759177578901,30.622709604103022,36.24410897249035,14.642629760395277,5.11311686578449,Bream
600.5826453162807,34.313482331522124,39.66282356680813,15.033249202080228,5.1539003189160955,Bream
775.4336131415013,34.35643100057447,39.72792829000048,16.45156011300586,5.867502770783735,Bream
738.2720221817747,35.33873572270867,40.598476440151124,15.964800136028272,5.691350667035274,Bream
480.78941994560523,31.084360902814083,36.3786328519154,13.438492569283902,5.275454732309401,Bream
896.8271930027264,39.1669337429762,44.333065110760494,16.744842671658066,5.839260333101565,Bream
1046.7541624868559,40.75701067397169,46.85279760125621,19.431262952265662,7.039734060358625,Bream
570.2805609726066,33.34975082110776,38.42134084607989,15.490755099152231,5.113173806705269,Bream
743.8029170674788,36.967712463140025,42.17099015099677,17.07643827620065,5.906919693419553,Bream
825.1716583576945,37.924779242982666,43.33037866208107,16.752047590581803,6.447000177275683,Bream
251.0584252651846,28.0539279029128,33.21131403165625,12.824539088489999,4.269992270221379,Bream
747.7922122358602,36.8832320405322,41.955890869852915,17.660540302307048,5.571122886774484,Bream
594.6097538183411,32.49493974046492,37.54036425491866,14.608526347646125,5.346925512356683,Bream
654.2202734419667,33.55356708192827,38.61578114629385,15.124990397618154,5.558128021965385,Bream
448.99008355379306,29.372939209842713,34.10754217444276,13.156977148716773,4.699060641162471,Bream
614.4384553543478,30.82279427121454,36.25175877917076,13.417623468550962,4.596443106367341,Bream
447.9942066460858,28.66779505553388,33.622790210031155,14.089605914676687,4.450246238568485,Bream
543.1554752070363,32.20052048315934,37.17553328428574,13.986025635373611,5.200528906406878,Bream
648.8342524305682,34.58054884203806,39.79408430225711,14.529663538523115,5.697594358605945,Bream
154.39810198531876,24.773059083251187,29.1197828058201,11.653038992797645,4.05002487577102,Bream
287.0061792894628,26.7721652503344,31.957552972489047,12.768991226352496,4.884918054726859,Bream
455.9078692097234,31.11429732051279,35.781929993949994,13.943273565788305,5.0629244850185025,Bream
538.4167791699957,30.53180811638928,35.551631975221866,13.3933449596497,4.800513217201619,Bream
531.9997483942974,29.827451558619536,35.3349391907982,15.364406585131062,5.33324369398201,Bream
807.1825408992026,35.44771050656859,40.64336581993234,16.38600553329116,5.934359385795893,Bream
323.7398494713327,26.384575835767013,31.13819775717845,11.973532640585812,3.9582546272574923,Bream
528.3950004124109,32.38840322036865,37.83563513277261,14.681205073423989,5.26332686557468,Bream
688.7408736232351,34.04988269762964,39.43846113134167,15.05069421778974,5.427177308869483,Bream
545.0883017267475,33.00427799948182,38.04289242211427,14.499567916770149,4.9541496160008345,Bream
650.874909656694,35.16816030131823,40.53659569746261,15.617189779547804,6.011816621065522,Bream
1030.3629121704028,39.545741306536485,45.84241026222651,19.499979411327136,6.864302541661509,Bream
887.8749930701549,39.856385247476574,45.50335688741474,18.059039616560046,6.1610728895193825,Bream
732.4340520130514,34.707726134485526,40.1013789535701,15.723287833497022,5.590936522590514,Bream
385.47104412357373,30.339611183922937,35.31651457984489,13.44352790889233,4.819015757580344,Bream
279.12914179854414,25.838546680974446,30.78437565363628,11.708690539002879,4.427420769067206,Bream
1149.3335803311948,42.547360432859065,48.653648500157374,20.564310997325244,7.1158369375730395,Bream
645.3350900386164,33.54455190495222,38.78711785540229,15.512931394731744,5.358460668044444,Bream
524.999153670166,30.15483553679146,35.15181190165464,14.058565077037361,4.809993137843838,Bream
607.5112364664302,32.62613644089995,37.74083192794877,14.931892105219246,5.485568746994413,Bream
568.106490898734,34.307363571114024,39.22118471729862,14.319237524415678,4.918041844386173,Bream
788.0591906682354,39.14068818663004,44.731502908401794,17.101260665510377,6.2744276489558795,Bream
658.4604648780376,34.14535689808652,39.52528159105083,15.132764367211003,5.444272185771821,Bream
798.3167226977297,34.92547651679718,40.187185906311655,16.363082212861453,6.30261936678993,Bream
201.76768596124944,25.742353959793302,30.463192668583776,11.440161218412415,3.8814823123257516,Bream
661.0797735755517,31.302776028138968,36.73198156065855,15.313525715233235,5.160845428253746,Bream
292.2924576192429,29.409164430993744,34.61629413638972,13.08445111200071,4.778601240665693,Bream
508.71136635066614,33.49076143948821,38.56565960546245,14.358856547497545,5.748093185328483,Bream
897.7433282557189,36.45284982067446,42.44862656111999,17.66674223931096,6.38299109324873,Bream
630.8669914187897,33.011168925929155,38.22918630886897,15.0407217517588,5.763518632528933,Bream
590.1043716356896,32.39501066022099,37.24465538970451,14.402837818213607,4.8808580251054945,Bream
459.2110756920403,30.704482484401836,36.22420144650862,13.327394532038763,5.226052314396197,Bream
680.9721446829745,34.934805052480954,40.13179889157308,15.837835576281659,5.706838893617495,Bream
717.2354822952943,33.31658690389201,38.35404258530608,16.23577463751237,5.31900932336442,Bream
602.8178358177294,33.17750800615948,38.713738905157044,15.576543825869384,5.364097973339598,Bream
656.9717724699974,35.08308123769479,40.37522627105324,16.284107219147,5.715198214768389,Bream
599.5679844427156,31.682951496880566,36.82562629694822,14.56761579622551,5.0866707104953965,Bream
766.9860636235372,35.069748733544415,40.540024804351205,16.11346388570481,5.404270435505225,Bream
657.7376119601329,31.80362169182161,37.03308263005768,14.609279743238185,5.352963961302979,Bream
778.7982780862283,33.351494397507146,38.660536517715364,16.625685292003077,5.820422534846054,Bream
890.1493244688994,37.54775460250361,42.988129394785425,17.518174346781205,6.122152416550858,Bream
877.0010013239483,36.64705799890436,42.25699646157097,17.557100643739787,6.499890601137171,Bream
769.1750127893024,36.15406629054543,41.58186789061348,15.786484904639018,5.942227946914938,Bream
523.8505541660198,33.326411475458194,38.739901542971644,14.914658997102334,5.434242247790357,Bream
402.84518644566396,31.44978750478527,36.72085612832124,13.947507945842704,4.6433359075890825,Bream
677.0503207707928,34.24781399024376,39.202965340239174,15.280752369655353,5.81429847030408,Bream
101.94770588408367,24.491511471177205,28.896776020493483,10.751373619720649,3.7918272556582457,Bream
682.2325348717077,33.53822494321501,38.34956613116393,16.002986016268895,5.337909572108932,Bream
912.3811291659347,34.991262203720034,40.48082216463106,16.666456267621456,6.376722552354227,Bream
358.1337765652937,28.034871987792627,32.889471457982076,11.948571907527082,4.748614334608309,Bream
540.928035933792,32.16197348423336,37.048579710799444,14.13505923948125,4.8475785861339125,Bream
579.3941696439348,32.0297298014329,37.00596684360273,15.116446093656315,5.296274203434977,Bream
567.2533472217694,31.48017776322216,36.751780596760135,14.825233195202065,5.130564786876999,Bream
755.4134351785472,35.6921291028225,41.106023991721706,17.073990088182985,5.972194333518265,Bream
678.7605292711727,33.75119285547663,39.42877543213251,15.71699309709046,5.423572425657546,Bream
571.2248315495722,30.637858597649405,35.827132105368456,14.752276919375602,4.932298748787389,Bream
94.0513537748533,22.546424700985288,27.285963725640816,10.683417006430526,4.050246051669106,Bream
389.3962127434029,28.680390258114883,33.32160520304588,12.715055293439066,4.12042266533896,Bream
646.3915757167538,33.86419109513065,38.83984774644292,16.23244116131715,5.479168564179859,Bream
654.4770339360338,32.42358996935756,37.85570687559988,15.400817799741766,5.517536829035383,Bream
542.6244006403751,28.948909603365095,34.336240317003806,14.118855495671488,5.264319318835641,Bream
660.7518656052168,34.10747134048365,39.022676628966465,15.332947971872434,5.413749146722959,Bream
696.9467677843586,33.44368634811843,38.496533837122655,15.474859475576388,5.462948977292993,Bream
439.6111403158814,31.160045847109323,36.46805972698088,14.63955326820465,4.946408677751091,Bream
395.9384667003086,28.467382422864176,33.51219894012577,12.771102689410586,4.623336919501159,Bream
613.9165425772225,34.29433346796916,39.272060624360954,15.689224378153998,5.418340133967068,Bream
639.0614998286086,34.11682788673515,39.499260738530744,14.623901483567668,5.496095474085337,Bream
671.0423807209487,33.908828554893454,39.13624262349894,16.198397287707664,5.445588705547013,Bream
727.8440803317494,34.93704666266286,40.14326435669055,16.90178404845175,5.917310990384841,Bream
698.6732182294035,33.99190739347565,39.18656470248337,14.728328432491972,5.612403346407229,Bream
698.7997103076233,35.092785619647806,40.104034258052415,15.054418882460649,5.601098444697313,Bream
812.2214317926934,35.89174184328076,41.60657061653861,16.93435784139044,6.221752712860061,Bream
645.4629781467542,33.98093549805531,39.15034254231137,15.314508829978857,5.1787800575604,Bream
423.047066597719,28.41175131380505,33.58311042169227,13.814731391698235,4.671475352890865,Bream
953.7160070391202,40.500189749031634,46.139228973656216,16.923340057179736,6.33932817904605,Bream
517.167669457831,32.0552204883685,37.52134156482512,14.842725990608463,5.481280426619295,Bream
721.9677588070438,35.501000628930676,40.9431399578644,16.591246801182358,5.9914114362247854,Bream
748.8500312018632,35.1854687226311,40.58965065699179,16.24253697338677,5.8833696898493315,Bream
653.8115638217048,31.294813839791438,36.413517011849926,14.546575895226425,5.026256504083705,Bream
502.3579005549308,29.54036790398277,34.443642122210576,13.740554526134174,5.26571370003942,Bream
241.90079956535953,26.357422736413145,31.498758501618326,11.074907394849824,4.283583858805861,Bream
1150.9870062400084,42.48644876721713,48.640848484911174,19.224240656489872,6.774937778322447,Bream
782.1312348927113,38.44884529065319,44.166357264941595,17.290098963238687,6.372577037942179,Bream
800.0249221760512,39.20043926528455,44.76292988551002,16.628334309194504,6.083524185410663,Bream
522.9814109009351,30.70371569190535,35.757339805015604,14.015858067708383,4.6379169633915565,Bream
787.7606008059007,36.77584139243379,41.73474878899405,17.056870982656363,5.887333362912859,Bream
308.58591159402465,25.908266771621577,30.7449194109113,12.084556295549433,4.438455410519131,Bream
402.5472197735751,31.965172137610452,36.92987654578244,14.501316677183972,4.964289484052048,Bream
461.7194222097623,29.678472547573392,34.55554451859336,13.638611837405268,4.617843893849261,Bream
368.916635004557,31.207641475127346,36.59758329224106,12.766314952157655,5.06279571682715,Bream
66.24614351176187,22.182228202513578,26.632926040054375,9.546398211243543,3.927379126402333,Bream
410.4028810853124,29.20296281477639,33.975906978682524,13.21050973062845,4.751790017510252,Bream
604.3382862465445,31.983770088788777,37.08488665601549,15.159823442727825,5.005192659870317,Bream
354.75409763174343,28.072864156707936,32.67782037917662,12.282671415791215,4.781728237544643,Bream
817.1584772511134,36.86351408063302,42.72045152231061,16.42012738475759,5.728869685662273,Bream
770.0962821053375,34.21370207070069,39.2772170264013,16.326388179498675,5.84773570224685,Bream
831.7875400344093,37.82994781063899,43.204269713010376,17.946165633445755,6.57892478201952,Bream
458.26388027036455,30.519949723900208,35.39345156894086,13.757700576186696,4.896739781468187,Bream
604.8537576721758,32.79447208870277,38.00104108635128,14.78519196498903,5.33812138591665,Bream
889.998259502314,36.76722680711198,42.06040762936987,16.780526423697264,6.340733858395806,Bream
541.7154448753682,33.13842491590579,38.666270047171615,15.329700848162105,5.114525444585104,Bream
615.0001149039496,33.1283125849199,38.22533054237745,14.502054659270437,5.490639878417096,Bream
782.9419321226235,36.086869280666846,41.55091691495822,16.587477191584068,6.005155101977357,Bream
867.1655161160443,36.44753188845418,41.874167533248475,17.61562420481561,6.07088929605971,Bream
310.949326967499,28.95149125185828,34.2051518887794,12.901968439294613,4.707717448596736,Bream
762.9817441493072,32.20505100069392,37.58444511284699,15.21483791031789,5.429417546363385,Bream
750.0726644482207,32.45729129162987,37.27105221998895,14.791080411278065,5.360576934341679,Bream
714.893331885107,34.436959361015546,39.85909091165548,15.712975635426549,5.783571886533762,Bream
351.2507404872872,28.839860997738278,33.92430168947889,13.194252198579504,5.045635177153038,Bream
561.2013523762199,31.715784154307773,36.60377649020697,14.043973894039704,5.160699612024956,Bream
557.992242857176,31.429524934419653,36.71453216523098,14.12197599356285,5.1021961364323145,Bream
663.7853177671731,35.70532377370557,40.589649973048736,16.422768002433955,5.021882103096261,Bream
235.98061971660977,26.687311341521863,31.833971124992765,11.814786932565212,3.892787121078188,Bream
325.47702537031256,27.44359775557075,32.00984347471527,12.738713465893893,4.30324898563605,Bream
648.9685844763776,32.56048005785604,37.64109318710316,14.775166459021253,5.361133716965439,Bream
728.2808521615191,33.836305303367126,39.24268873864684,17.127024559132426,5.790766833957797,Bream
994.9930805699054,38.60803557119646,44.38621805509189,19.37873671844958,6.392897646131555,Bream
570.4090102867453,31.27103780398984,36.25196772850144,14.384843935329375,5.377316265253215,Bream
791.8645762142804,36.816511983990196,42.69788529947222,16.78923746135028,6.713839457496215,Bream
386.0656790450457,29.64742356959325,34.59897719817423,13.068139333240858,4.754902055490449,Bream
530.6643184114993,31.11741206793809,36.61039663310223,14.932922469346895,5.445616638733525,Bream
520.3413766856111,32.642933306351125,37.57418183733668,15.231024821531998,5.151041348392301,Bream
621.7186454031546,33.77892456411695,39.2413191652417,15.175123784223391,5.487624389038051,Bream
939.1281184031765,38.29985915208322,44.00286679416912,18.206938432044872,6.449877239703374,Bream
626.0601204060895,30.64903161345711,35.97732532220475,15.968431705477844,5.7521510332272445,Bream
359.386418069669,28.293729260650004,32.932431922779195,12.646496327799547,4.829432857659935,Bream
575.886410637729,33.87431220251786,39.44996195146876,14.607939282771948,5.425346519249655,Bream
721.3139880395986,35.822966349899524,41.25848384053429,16.602686534858478,5.852529822939085,Bream
350.6250036222779,29.100037124189008,33.963395462690514,12.61187245315153,4.631230188780982,Bream
662.9515851470726,34.86389093088223,40.14389372317105,15.93464421007713,5.615680509380047,Bream
815.1964412818475,36.46182124494453,41.96240460646471,17.171898930405614,6.173728962806195,Bream
545.0115970018267,32.49224812036108,37.46607814027098,14.5176135454309,5.321221357138848,Bream
179.588159123748,25.09014449167536,29.54893459886584,10.613776277351729,3.9732987131889344,Bream
571.7659787524021,31.647663670753246,37.06349149363986,14.434522180211442,5.348127382267236,Bream
418.51966759414904,30.710596581296528,36.09364081850296,13.975307320303536,4.682086417748606,Bream
696.0121426711632,36.83598058311538,42.48155364164019,15.359926494716937,5.774886670860868,Bream
581.9146892511394,30.630279875112876,35.90240628912249,14.901989728646406,5.746283958356838,Bream
563.048056671165,31.530894992697938,36.98135144983251,14.030450277723057,5.191945611570052,Bream
565.3824157224036,32.18904142870482,37.34881538025213,14.079882637442791,4.851294158340605,Bream
729.704649945665,35.85490539098684,41.51283609704162,16.412086013679783,5.725412262487296,Bream
856.5927317511768,38.19892638820328,43.756043971102834,17.351448283498176,6.844458995909563,Bream
910.6074644537539,38.401177599714096,44.237341692070714,18.10698291549085,6.60651099995445,Bream
507.1796092717552,30.87147953170445,36.108873298906204,13.637475505819287,4.928965101856271,Bream
283.2241436466454,25.90121858826771,30.27733308582397,11.322268444204395,3.737179413209381,Bream
478.28718268943504,29.181843038404544,34.409567496749226,13.914915627216303,4.8053132272472725,Bream
611.3068469452325,31.85128321057577,37.016329211551636,14.732011079776616,5.081773964814479,Bream
760.7204590650227,35.58987728448626,41.028982195265804,16.317687473560802,5.532898784258512,Bream
527.2209161075675,30.896750984332595,36.00269927240248,13.903302375929332,4.805930048255681,Bream
330.1238934392779,29.487349521615837,34.38591578831342,12.656042141685022,4.467753747383644,Bream
537.9234525641033,31.80378146398985,36.7538230069433,14.076407994925427,5.230496486308507,Bream
330.8506891729092,28.46885995970166,33.33804785228399,12.878071791380362,4.608354857248337,Bream
732.5226760258088,37.85739732608629,43.20013916810265,16.006421266746077,6.0192300601217354,Bream
452.9401562644379,30.498540737662974,35.494109016000046,13.190715200440108,5.047370323757093,Bream
588.5783841824889,31.76552137645555,37.12159964355604,15.166880147785516,5.377788663208262,Bream
894.4594094632515,37.085562977560706,42.67710386465431,16.602062120351384,5.717295288032972,Bream
632.1070905064258,34.315932659478435,39.676403470532726,15.355810336689046,5.546351696203797,Bream
184.79824162384782,26.107660839951883,31.010193839838315,12.164728987268854,4.014990281991068,Bream
776.5112638154357,36.67324523170282,42.08536916007705,16.964125151566453,6.313001427354706,Bream
940.3778621877871,36.044257822190836,41.2348628770707,17.083011785379895,6.3336513337601374,Bream
686.0127051991147,35.52849573260834,40.65681967331176,16.370574564899567,6.111898559731166,Bream
688.358339024772,34.369084350814035,39.60536658588869,14.954956719600155,5.9830953497438335,Bream
232.78193336052635,26.416230756260497,31.617494975666048,12.31580294580939,4.4660849323791725,Bream
836.0035823851888,35.83077050509564,41.09322428019186,16.07023283857333,5.9382660855085305,Bream
422.54662080889904,32.34880912376333,37.42395117605584,13.321193026935882,4.3214311344545235,Bream
373.6514204273582,26.37388467403829,31.82459125322648,13.168123021740062,4.885560400314468,Bream
873.2602428794704,37.796468645018535,43.05195132949092,16.769239164022927,6.1146664570340725,Bream
784.7921360064566,35.826926552500936,40.95623028186245,17.827434124326704,5.809905124039722,Bream
390.9955065675649,28.79710588360136,33.53345375391311,13.306066922550848,4.466312784341644,Bream
1148.9003938831818,40.785006162059915,46.74543897572598,19.87160235133592,7.300506491423688,Bream
335.0702052707155,28.089195610214706,33.01805964285159,13.027311918275565,4.646309199782667,Bream
371.52581707715984,27.11773226222372,32.272064105450866,12.552613527967074,4.547704261741542,Bream
1091.5633071451857,42.661808638418556,48.29027816017242,18.79458991381616,6.76024136142747,Bream
580.6681151226802,31.6324952374689,36.74986594107758,14.825152324251238,4.9048067632532595,Bream
700.4243019414395,34.959748723757045,40.24817826675224,14.772589328435279,5.536311352223833,Bream
647.428701204351,34.52051682179784,39.894212408019804,15.500895922653676,5.623792931919106,Bream
716.4250444582797,32.51975491501162,37.369134276746294,15.259878809948404,5.405240183129865,Bream
848.2880815355792,38.305470165596965,43.611794096502244,17.347791685565745,5.951741173446269,Bream
434.3254366798365,27.718982490353287,32.73155604423478,12.56868668021051,4.315684449228655,Bream
641.8271424327241,34.62791808842853,40.336782297482856,15.467583615873865,5.7951994894736565,Bream
565.3167454610708,31.178876333799575,36.3495747216682,14.912157496176102,5.649363503625476,Bream
589.4430080384216,31.311085778706683,36.29291754321659,14.080921478069296,5.3499202452481605,Bream
545.951442687022,33.74515700498482,39.561931065839204,16.35942947271212,5.525822018230434,Bream
452.779340911874,30.873475191805273,35.79857099303783,13.937427838840689,4.777008108561141,Bream
