car,score,content,is_negative,input_negative
2026 BMW X5,9.67,"만족 스러워요. 여러방면으로 활용 가능하다는 장점이, 여러 부분이 문제 될 수 있을 수도 있다는 리스크일 수도 있지만, 아직은 만족 중.",True,False
2026 BMW X5,9.67,좋은 주행성능에 납득할 만한 연비에 승차감 또한 괜찮은 팔방미인 매력적인 차 입니다.,True,False
2026 BMW X5,9.33,카이엔 타다가 잔고장이 너무 많아서 넘어 왔습니다. 많이 찾는데에는 다 이유가 있네요 ㅎㅎ,True,False
2026 BMW X5,7.83,주행성능은 좋아요 다만 고급유 주유소 찾기가 불편해요 전체적으로 자세는,True,True
2026 BMW X5,9.33,"주 행성능은 말 할 필요가 없다. BMW의 motto인 펀 드라이빙을 잘 살림. 동급 국산도 7,8천 하는 마당에 승차감이나 주행성능은 훨씬 웃도는 차가 1.3 수준이면 비싸지만 양호하다 싶음. 다만 거주성 면에서 국산보다 확실히 좁다는 느낌은 들지만, 이 급에서 공간 따지는건 그만큼 본인의 체구가 크거나, 싣고 다니는 짐이 많은건 아닌가 생각 해 봐야 할 듯. 품질은 눈으로 보이는건 없으나, 에어쇼바 때문인지 콤프 돌아가는 소리가 꽤 요란함.. 다른 오너도 정상이라고는 하는데 이게 과연 맞는지 모르겠음. 디자인은 철저한 취향의 영역이라 지극히 주관적으로는 X시리즈 멧돼지 몸매에 돼지코.. 개멋있다 하브치곤 연비가 실망스럽지만 ""BMW모터는 출력보조를 위한 모터다"" 라는 누군가의 말에 정신이 번뜩.. 애초에 3300cc 타던놈이 뭔 연비 따지겠나... 같은 조건 그 차랑 연비 비슷한데 고급유 떼서 유류비 더 비쌈. 그래도 저 체구에 300주행 13km/l는 나옴.",True,False
2026 BMW X5,9.67,X5 G05 40i 에서 30d로 기변했습니다. 순발력은 당연히 40i가 좋았는데 30d 고속도로등 장거리 고속에서 꾸준하게 잘달려 줍니다. 연비는 덤이구요(15~17 km/l 40i 때 10 km/l 정도 ...) 공통점은 대부분의 수입차량들처럼 차량 외부사이즈에 비해 실내공간이 많이! 작습니다.,True,False
2026 BMW X5,9.5,SUV의 정석!! 성능 승차감 매우 우수함!! 실 연비도 매우 만족함.,True,False
2026 BMW X5,9.17,"연비만 빼면 모든것이 만족스럽습니다. 국산차 수입차 여러가지 타봤지만, 이만한 차 없습니다. 아이가 있다면 고민할필요 없이 지르세요.",True,False
2026 BMW X5,10.0,"안전장치, 주행질감, 엔진소음 등 전반적으로 만족합니다. 아직 짧은 주행거리지만 별문제 없습니다.",True,True
2026 BMW X5,8.17,MSP 7인승 ... 소프트클로징 등 옵션빼고 차값이 더 저렴했으면 어떨까 싶음 뭔가 고급차 이미지가 아니라 다들 문쾅쾅 닫음ㅋㅋ 쭉쭉 잘나가서 연비가 계속 빠짐.. 정차시 하이브리드 모터 꺼지면서 시동충격 심해서 맞나싶음 처음에는 뒷빵 맞은줄 깜짝 놀람 ㅋㅋ 동급대비 2열 거주성은 별로인듯.. (시트도 딱딱함) 그나마 7인승 뒷좌석 시트가 조금 눕혀지는거 때문에 고름 와이프가 X5 운전 부담스러워함 돌아간다면 무리 조금 해서 X7 6인승 OR 아껴서 X3 가 나은듯....,True,False
2026 BMW X5,7.83,"25.2월말 구매후 두달간의 사용 후기임 -장점- 1. 전기주행으로만 시내 및 근교 커버 가능한 경제성(100킬로미터 기준 휘발유 대비 40% 수준의 충전비용) 2. 넘사벽인 반자율주행. RRS와 끝까지 고민끝에 반자율 차이로 뒤도안돌아보고 X5로 선택 -단점- 1. 저속에서 엔진가동시 고rpm으로 이질적인 주행감. 스포츠모드든 s모드든 왜 변속타이밍을 이따구로 만들었는지 이해불가(고rpm으로 시끄러워 저속에서 다니기 민망할 수준) 2. 대리를 이용하며 뒷자리에 앉았다가 정말 후회함(리클라인 불가모델). 서있고, 좌석 딱딱하고 발공간은 툭튀어나온 송부기때문에 애매하고 구매시 고민했던 RRS가 구라없이 백배는 편함 3. 앞좌석이나 뒷자석이나 좌석 폭이 타차량에 비해 짧음(g30에서 넘어간건데 g30이 비교안되게 편함) 4. 계기판 삐딱하게 치우쳐져있는건 살때부터 거슬림 5. 타고내릴때 이게 생각보다 많이 불편함(키178cm 기준)",True,True
2026 BMW X5,8.67,"차량의 디자인은 현재 최신모델 보다 개인적으론 더 맘에들고, 높이에 따른 탑승 및 하차시 약간의 불편함이 개선되었으면 하는 바램이 있네요. 나머지는 뭐 로망인차라 만족하며 타고 있습니다.",True,True
2026 BMW X5,8.83,"X5 라는 차 명성에 맞게 전체적으로 모두 훌륭합니다. 다만 외관에 비해 좁은 실내와 몇몇 가격대비 원가절감 소재들이 조금 아쉽습니다. 3.0 디젤 치곤 연비는 만족합니다. 잘 달리고 시원하게 다녀도 기본 11~13 나오고 고속도로 정속주행시 15 이상 나옵니다. 3.0 6기통이라 소음도 거슬리는 수준 아니고 디젤 초반 토크로 힘있는 가속도 마음이 듭니다. 가격이 이미 1억이 넘어서 가성비 차량이라곤 할 수 없으나 운전자가 즐거운차, 패밀리카면서 즐거운차인건 틀림없습니다.",True,True
2026 BMW X5,9.83,"1억대 외제 SUV중 실키식스 엔진 기반으로 한 압도적인 주행성능,주행질감,연비, 승차감,하차감 모두 좋습니다! 일단 타보세요.. 디젤이지만 마하로 인해 조용하고 연비도 높여주고 출력에도 살짝 도움이됩니다!",True,False
2026 BMW X5,9.33,"SUV 정석, 최고의 차량 연비는 약 9km/L정도임. BMW 엔진성능이 최고",True,False
2026 BMW X5,9.17,다좋으데 뒷자리 시트가 고정되서 불편 한거 같네요 시동이 걸려 있는 상태에서 운전석 문을 열면 시동이 자동으로 꺼지는 기능은 안좋은것 같아요,True,True
2026 BMW X5,8.67,M60i 운행중입니다. 차 탈 때만 기다려지네요. 많이 조용해 졌다고 해도 운전 할 때 8기통의 그릉대는 소리는 가슴을 설레게 합니다. 40대 초반이라 x7 보다는 x5로 선택했어요. 뒷좌석 폴딩이 없는 부분이 아쉽지만 메리노 양가죽과 잘 정돈된 가죽 실내를 보면 너무나 기분이 좋아집니다. 연비는 고속도로 100-110 크루즈 기준 11정도인데 밟는 순간 ㅠㅠ 7 각오 해야합니다. m60i는 그릴에 아이코닉 라이트 들어오지 않아서 조금 심심하고 가격이 8기통 대형 suv라고 생각하면 비싼지 가성비가 있는 지 헷갈립니다. 코너링 시 모터가 반대쪽으로 차를 밀어줘서 수평 유지 잘 되구요 뒷바퀴 조향 또한 탁월합니다.,True,False
2026 BMW X5,8.67,주행감 빠릿하고 적당히 딱딱함 이로인해 고속안정성과 코너링이 탈SUV급 연비도 고급유 넣으니 10키로초반대 유지중 뒷열음 참 좁음 ㅠㅠ 이건 제네시스가 압승 센터페시아 바뀐것도 아쉬움..,True,False
2026 BMW X5,9.0,주행감 성능 뭐하나 빠지는거 없고 8기통 엔진의 감성은 최고임 연비가 안나오지만 매번 쏘는거 아니므로 유일한 단점??,True,False
2026 BMW X5,9.17,"1. 주행성능 = 'SUV는 BMW를 사야한다'라는 말이 왜 나오는 지 알 수 있는 SUV답지 않은 주행성능입니다. 높이가 있지만, 롤도 확실히 다른 SUV에 비해 적어서 차체가 바닥과 수평되어 움직여줘서 코너링 시에 기분이 좋습니다. 2. 연비 = 상시 충전이 가능한 분이고, 왕복 출퇴근 거리가 50km 이내라면 전기로만 출퇴근이 가능합니다. 장거리 여행 시에도 평균 14km/L정도 나오는 것 같아요. 3. 거주성 = 차 크기에 비해 실내는 확실히 좁습니다. 옆으로는 널찍하나, 앞뒤로는 조금 좁지 않나? 라는 생각이 종종 듭니다. 그리고 문짝이 두꺼워서 주차하고 타고 내릴 때 힘듭니다. ㅎㅎㅎ 4. 디자인, 품질 - 디자인은 두말할 것 없이 정말 마음에 드는 부분이며, 품질도 잡소리 없이 깔끔하여 만족합니다.",True,False
2026 BMW X5,8.67,마일드하이브리드지만 연비는 생각보다 안나옴,True,False
2026 BMW X5,7.5,생각보다 기름을 좀 먹어요 나머지는 나름 만족합니다 뒷자석은 생각보다 많이 불편합니다,True,True
2026 BMW X5,9.67,"차 크기에 비해 실내 공간이 조금 작게 느껴지는 것 말고는 모든 것이 만족스럽네요. 기름, 전기 완충하고 부산 다녀오는 것도 전혀 문제 없을 듯 합니다.",True,False
2026 BMW X5,9.83,정말 모든게 완벽 그자체... 100프로 성능을 가끔 느끼려고 스포츠를 종종 두고 타니 연비는 똥망.. 이지만 정말 그외 모든게 완벽!!!!,True,False
2026 BMW X5,9.67,가격 연비빼고는 성능 및 편의성에 최고의 차량입니다 만족도 높아요,True,False
2026 BMW X5,9.33,"재규어F페이스라는 차를 타다가 2023년말 허리통증과 잦은 전자기판 고장으로 옮겨 탔는데 허리도 정말 안 아프고, 왜 이제서야 이걸 타게 됐는지 생각을 하게 됐습니다. 당시에 카이엔쿠페와 고민하다 가족을 위해서 X5로 결정했지만 후회는 없고요 SUV를 구매하신다면 X5는 꼭 한번 옵션에 넣어서 고민해보셨으면 좋겠습니다 JL그룹... 보고 배웁시다 좀.",True,False
2026 BMW X5,8.67,6기통이라 주행이 부드럽고 엔진소음이 거의 없습니다. 반면에 마일드하이브리드라 연비도 9.5km/l 정도는 나오는 것 같습니다. 다만 에어서스가 조금 통통튀는 듯한 느낌이 있습니다. 또 서비스센터 퀄리티가 불만족스럽습니다. 에어카플레이 연결이 조금 불안합니다.,True,True
2026 BMW X5,9.33,주행 성능은 말할거도 없고 덩치에 비해 연비도 만족 스럽고 4인기준 실내 거주성이 편하고 디자인은 포스 좔좔에 차량인도후 품질은 미국 생산이라 그런지 조금 아쉽다,True,False
2026 BMW X5,10.0,"차무게에 비해 날렵하니 출력도 좋고, 코너링 고속주행등 안정감도 좋아요 불편함없이 편안하고 만족하면서 타고있어요",True,True
2026 BMW X5,10.0,더 말로 할 설명이 필요없을 정도로 매우 훌륭합니다. 엄청난 정숙성과 미끄러지듯 나가는 주행. 디자인은 말할것없이 멋집니다. 특히 뒷모습은 최고가 아닐까 합니다. 2.4톤이나 되는 무게임에도 불구하고 평균 10km/L넘는 연비는 엄청납니다. 고속만 주행한다면 15까지도 나오네요. SUV를 고민하고 계시는 분이 계시다면 고민말고 선택하시면 될것같습니다.,True,False
2026 BMW X5,9.33,디젤차량이지만 이산화탄소 배출량이 동급의 가솔린 차종보자 낮은데다 실제운행 연비는 13.2km/l 까지 나오는걸 보면 성능이 뛰어난 차입니다,True,False
2026 BMW X5,9.0,"X5 50e 스페셜에디션이라 올블랙 포스에 타르투포 시트, B&W스피커, 가죽 대시보드, 후륜조향 들어간 모델이라 모두 만족합니다. 물론 그래서 할인도 적고 가격도 비쌌지만 1.4정도 가격대에서는 매우 훌륭한 선택지라 생각합니다. 중량이 있다보니 연비는 좋은 편은 아니지만, 전기로 100키로 이상 갈 수 있다보니 장거리 여행 아니고는 주유소에 갈 일이 그닥 없네요. 2열 거주나 트렁크 용량은 차체에 비해 넓진 않지만 나머지 장점들이 이를 상쇄해주고, 전기차처럼 타다가 원할 때는 500마력 가까운 힘을 내어주는건 다른 차종에서는 경험하기 어렵습니다. 수요가 몰리는데는 이유가 있는 듯!",True,False
2026 BMW X5,9.67,시야만 높아진 세단 타는듯한 편안한 승차감. 밟는대로 즉각 반응하는 성능. 나쁘지 않은 연비. 고급유 찾아다녀야 하는 번거로움이 유일한 단점.,True,False
2026 BMW X5,9.17,연비 좋고 치고 나가는 맛이 있는 SUV 차량치고 코너링 및 주행 안정성 우수. 가격만 빼면 나무랄데 없는 차량입니다.,True,False
2026 BMW X5,7.17,밴츠에 비해 운동성능이나 옵션은 좋은것 같습니다 단 페이스리프트전과 후 가격상승이 컸고 아이드라이브8.5오류가 종종 발생 했습니다 1억3천이 넘는 차인데 천장이나 썬바이저가 가죽이었음 하는 아쉬움이 있네요 그래도 이가격대 suv중 왕좌의 자리를 굳건히 지키는 차량이라 생각합니다,True,False
2026 BMW X5,9.67,"패밀리카로 아주 좋네요 주행성능은 말할 필요도 없고, 승차감좋고 연비도 생각보다 좋음",True,False
2026 BMW X5,8.0,"디자인이나 정숙성 및 치고 나가는 운동능력은 좋습니다. 하지만 2열 공간이 부족하고, 생각보다 연비가 잘 나오지 않습니다. 그 부분 제외하고는 만족합니다.",True,False
2026 BMW X5,9.83,아주 좋은차임.... 다만 애플카플레이가 수시로 끊어져서 불편함. 정말 주행성능 좋은ㅊ,True,True
2026 BMW X5,8.83,2022년식 xline 다자인 거주성 주행성능은 매우만족. 깜빡이 스치치와 소리 경작소리는 별로. 그리고 고질적인 핸들소음... 연비는 고속도로 70%인데 실연비 11~12정도 하지만 게기판엔 13~14이상으로 나옴. 안드로이드오토 불안정,True,True
2026 BMW X5,9.83,트렁트 크기가 생각보다 작다. 2열 레그룸이 차 크기에 비해 작지만 불편한 정도는 아니다. 그 외는 모든 부분이 만족스럽다.,True,True
2026 BMW X5,8.17,다좋은데 1. 무선 애플카플레이 안드로이드오토 연결이 넘 불안하다. 2. 아래등급 모델과 차별성이 미미하다. 이정도가 불만~~~,True,False
2026 BMW X5,9.83,이 가격대비 동급 최고가 아닐까 싶네요 suv답지 않은 승차감..플러그인 하이브리그라 연비 엄청나요 ㅎ 벤츠 gle와 비교 많이했는데 선택 잘한것 같아요 ㅎ 단지 트렁크가 좀 작은듯한데 골프백 4개가 안실릴것 같아요 ㅎ,True,False
2026 BMW X5,9.33,공회전시 잔진동 빠른템포로 올라오는거 빼고 주행중에는 주행질감 핸들링 가속감 다 만족합니다.,True,False
2026 BMW X5,9.33,"최고장점인 100km전기모드 가능한 하이브리드~ 달리고 싶을때 쭉쭉 뻗어주는 출력~ 자율주행도 생각보다 좋고 활용도가 높음!! suv라 승차감은 기대 안했는데 요철 등에서 흔들림도 잘 잡아주고 굿굿 굳이 단점을 꼽자면.. 출퇴근 거리가 멀어서 매일 전기 충전해야 되야하는 점과 디테일이(앞문 배수로 마감, 구석진데 용접마감 등)이 깔끔하진 않음",True,False
2026 BMW X5,10.0,"주행성능, 디자인, 연비, 승차감.. 거기에 하차감까지.. 100% 만족하고 탑니다. 나이 좀 더 들어서 오픈카 타고 싶은 생각도 있지만 ^^ 지금은 너무 만족하고 타고 다닙니다.",True,False
2026 BMW X5,9.17,"차 크기보다는 실내가 좁게 느껴지는면이 있지만 타다보면 불편함 없이 적응됨. 수납이 약간 부족하지만 이것도 적응이 됨. 트렁크가 좀 작은편. 디자인, 승차감, 연비는 만족. 6기통 마일드하이브리드는 디젤의 혁신인듯.",True,True
2026 BMW X5,10.0,"에어서스,헤드업디스,소프트클로징,레이져라이트 등등의 옵션! 월등한 엔진성능!레인지로버 스포츠와 같은 엔진으로 엄청난 퍼포먼스와 안정적인 승차감입니다. 이런 옵션과 엔진으로 동급 자동차를 사려면 최소 몇천만원 차이가 나네요. 마일드하이브리드로 인하여 연비는 평균12키로 시내주행으로 한번 주유시 1000km갑니다. 직접 느껴보세요. 국산차 동급으로 해도 1억들어가네요.",True,False
2026 BMW X5,9.67,평소 전기로만 시내주행은 최고입니다. 고속주행시 연비도 잘 나오는 편입니다.,True,False
2026 BMW X5,9.67,msp pro 디자인 너무 좋습니다 6기통에 무게도 많이 나가지만 연비도 정말훌륭합니다 차 만듬세가 좋습니다,True,False
2026 BMW X5,10.0,"일반 X5 30d, 40i 와는 완전 다른 차라고 보면 됨 전기차의 장점과 내연기관의 장점을 모두 갖춘차임. 또한 전기차의 단점과 내연기관의 단점을 모두 커버하는 차이기도 함. 약 1억 중반대의 가격으로 전기모터로 인해 X5M보다 빠른 초반 가속력으로 마치 M을 타는 듯한 착각을 불러올 만큼 탄성을 자아내는 드라이빙 퍼포먼스를 보여주며 M의 기름귀신 똥망연비를 플러그인하이브리드라는 극가성비연비로 커버해 주는 실용성까지 갖춘 차량으로 부드러우면서도 강력한 힘을 지닌 BMW의 역대급 실수로 나온차가 아닐싶음. 암튼 일단 타봐야 그 진가를 아는 차임.",True,False
2026 BMW X5,9.33,로망의 차량이라 매우만족하며 운행하고 있습니다. 그러나 서비스측면에서 불편한점이 많습니다.,True,True
2026 BMW X5,8.67,M Performance 차량이고 8기통이라 연비는 6-7km 정도 나옵니다. 차는 확실히 잘나기고 잘 섭니다. 뒷바퀴 조향이 있어 운전도 편안 하구요,True,False
2026 BMW X5,10.0,괜히 더 보스가 아닙니다. 너무 만족하면서 타고 있습니다. 잡소리가 좀 있었지만 센터에서 잘 조치해 주셨습니다.,True,False
2026 BMW X5,9.33,"3.0 엔진이라 주행성능은 우수 그로써 연비는 별로라하지만 국산 3.0대비 효율이 좋아요 보통 9-11나오는듯~~??(운전 스타일 얌전) 공간성 넓하니 좋으나 그만큼 차가 뚱뚱하다보니 주차가 조금 빠듯함 다자녀로 7인승해서 세금이 110만원정도였던가.. 프로모션과 재구매결합으로 9천대차량으로 이만한게 없습니다~ 에어서스의 고급감이... 승용차보다 좋게느껴지긴한데 뒤뚱거리는건 극복하기 힘들수밖에 ㅠ (suv한계) 3열시트는 아이들 놀이터 근거리시 아이들 2,3열에 5명도 가능하니 좋아라합니다 패밀리카로 우수! 안전성. 충돌테스트 탑티어급이죠~ 주행성. 훌륭 단점은 비쌈과 2.0대비 떨어지는 연비",True,False
2026 BMW X5,8.67,"부드러운 주행감,때릴땐 빠르게 때려주는 펀치력..최고의 차. 시내주행 연비는 개사악하지만 고속도로는 탈만함",True,False
2026 BMW X5,9.67,플러그인 하이브리드 연비로 평소 출퇴근은 전기로만 타고 장거리 가도 왕복 700키로까지는 탈수있는거같아요,True,False
2026 BMW X5,9.33,"비용적인 문제(구입비용, 유지비)를 제외한다면 현존 suv 중 거의 최고의 차량이라 생각합니다. 디자인과 거주성, 운전성능에 있어 최고의 만족감을 줍니다",True,False
2026 BMW X5,9.67,고급유 주유 연비 이정도 크기에 만족합니다. 승차감은 엄청나게 좋다기보다 suv치고 나쁘지 않아요 만족합니다. 다음차량도 x시리즈로 가야겠단 생각입니다,True,False
2026 BMW X5,9.67,"플러그인하이브리드 모델로 풀 충전시 약 100k 이상 전기로만 운행이 가능합니다. 출고한지 약 10개월정도 되었는데 연비가 리터랑 70을 찍고 있네요.. 고유가 시대의 팔방미인으로.. 성능, 주행, 디자인 등 전반적으로 너무 만족하고 있습니다.",True,False
2026 BMW X5,8.0,연비 신경 안쓰고 크고 듬직한 패밀리카로는 최고입니다! 패밀리카지만 힘도 좋다는거!!,True,False
2026 BMW X5,10.0,연비 디자인 성능 모두를 만족시키는 패밀리suv 전기+기름 합산 연비 20km 정말 대박인차..,True,False
2026 BMW X5,9.0,G30 530i 타다가 넘어왔는데 에어서스 때문인지 승차감이 더 좋습니다 주행성능은 실키식스 정말 부드럽고 힘차게 나가서 항상 감탄합니다 저는 컴포트로 타는데 도심 7.7~8.1 정도 연비이고 고급유 주유합니다 진짜 타보면 주행성능 코너링에 와 소리 나옵니다 . 가족도 중요하고 내가 재밌고 즐겁고 싶다 하면 BMW X5,True,False
2026 BMW X5,9.33,이 큰 덩치로 이런 주향감과 이런 편의사항과 이정도 연비면 딱히 더 바랄게 없는거같습니다,True,False
2026 BMW X5,9.33,좋습니다. 새차 출고이후 경고등 이슈로 센터에 여러번 왔다갔다 한거 말고는....,True,False
2026 BMW X5,9.67,플러그인 하이브리드로 연비가 좋습니다 연식변경으로 외부및 내부가 변경었고 거주하는곳에 충전기가 있으면 기름없이 다닐수 있습니다,True,False
2026 BMW X5,9.0,"에코모드로 운행하면 도심에서도 연비가 그리 나쁘진 않아요.. 평균 10.5(고급유 기준) 제 기준으로는 아주 만족합니다. 주행성능,디자인 10점 품질은 디스플레이 오류가 가끔씩.. 가격은 좀 높은편이기는 하지만 어느정도는 비싼이유에 대해 운행중 고개를 끄덕입니다.이래서 비싼거지. 한달 운행중인데 아주 만족합니다. 40~50 아재들에게는 정말 좋은차입니다.",True,False
2026 BMW X5,10.0,연비 좋고 조용하고 승차감 좋고 미친 출력 토크 상당히 맘에들고 어느하나 빠질것없이 훌륭합니다,True,False
2026 BMW X5,8.67,1억대 suv중 잘나가고 잘서고 풀옵션이고 연비도 나쁘지않고 만족하며 타고있습니다.,True,False
2026 BMW X5,8.0,"가격대비 괜찮은차. 1억 극초반 SUV중에는 최고 가성비. 카이엔도 몰아봤지만 마음편하다. 왜 X5, X7이 공도에 많은지 알 듯. 실내는 아담한데 차폭은 생각보다 넓어서 주차가 불편한게 최대단점",True,True
2026 BMW X5,10.0,Perfact합니다.연비까지 좋아요. 다른분들에게 추천합니다. 배터리 충전하고 80km주행가능합니다,True,False
2026 BMW X5,9.67,이가격에 이만한 차는 없다고 봄. 단점이라면 30d랑도 생김새가 같은거 + 연비 낮은거. 다만 성능이 모든 단점을 커버한다고 봄. 카이엔 1도 안부러움,True,False
2026 BMW X5,9.67,연비가 13.6 정도 나오고요 순간 가속력이 뛰어나고요 저속 주행도 좋아요 네비가 사제를 달 필요가 없고요 묵직하고 편안한 차,True,False
2026 BMW X5,9.5,"디자인,가성비 좋아요 휘발유 3000cc 엔진 연비는 9.4 정도입니다",True,False
2026 BMW X5,9.33,"6기통의 짜릿함과, 패밀리카라는 7인승이 갖출 요소는 다 갖춘듯하다 다만, 6기통과 무게에 걸맞는 연비와 큰 거 한장 이상이라는 가격요소가 사악할뿐 동급대비 최고의 차라고 할 정도로 Suv를 산다면 7인승을 산다면 추천하고 싶다",True,False
2026 BMW X5,9.0,극악 연비 엄청난 성능 m 보다 편한 승차감 완성도는 아주 높다고 생각합니다,True,False
2026 BMW X5,9.17,차뽑고 1000키로정도탔는데 연비도 이덩치에 진짜잘나오는거같구 승차감도 좋습니다 뒷자리아이들도 편안하다고 해요 출력도 좋고 실내 디자인도이쁘게바뀐거같아 만족합니다. Suv는 비엠!!,True,False
2026 BMW X5,9.0,"쏘렌토 2.2디젤 타다가 X5 40i 타니까 신세계네요. 1고속으로 가면 갈수록 안정적이고 노면소음도 풀정음도 거의 느껴지지 않습니다. 아직 시트에 적응이 안되서 왼쪽 허벅지 부분이 아프고 그외엔 너무 편합니다. 안드로이드 오토가 한번씩 속 썩이고 연비가 좀 안좋은데 고급유 넣고 타는 차가 연비 걱정하면 안되져 ㅎ 주행성능은 3000cc 340마력엔진+8단 ZF미션의 조합은 환상 그 이상인듯. 올라운더 플레이어 입니다 가족들 태우고 차박을 해도 되고, 출퇴근시, 혼자 쏘고 싶을때 다 할수있습니다. 처음엔 세단 사려고 알아보다가 캠핑,차박,주행,안락함 다 잡을수 잇는 X5를 선택했습니다.",True,True
2026 BMW X5,8.67,성능이나 품질면에서 만족합니다. 체감연비도 거의 9~10km/l로 우수합니다. 강추~~,True,False
2026 BMW X5,9.67,디젤인데 조용하고 연비좋고 잘나감. 디젤 욕하는사람들은 타보고 이야기 해야함,True,False
2026 BMW X5,8.5,"대체로 만족~ 고속도로 정속 주행시 연비는 매우 우수하고, 가속성능이 매우우수함",True,False
2026 BMW X5,9.17,전기차가 불안하면 이차가 최고. 주행성능굿. 연비도 만족합니다. 가격만 불만족 ㅋ,True,False
2026 BMW X5,9.67,깔게 없는차입니다 최고네요^^ 연비도 훌륭하고 이가격에 가성비를 말할수있는 차입니다,True,False
2026 BMW X5,10.0,연비. 승차감. 주행성능. 모든면에서 최고입니다. 다음차도 x5로 결정,True,False
2026 BMW X5,9.5,패밀리카로 연비도 좋고 승차감도 훌륭합니다 가격은 있지만 그만큼 성능도 받쳐준다고 생각합니다,True,False
2026 BMW X5,10.0,말해 뮤엇합니까.. 그냥 묻지말고 이차 사세요. 경차연비에 뻔치가 타이슨급임,True,False
2026 BMW X5,9.33,주행성능과 디자인은 말할것도 없네요 다 만족하면서 타고있어요 플러그인하이브리드가 연비도 이 덩치에 이정도면 만족합니다 굿굿 추천해요,True,False
2026 BMW X5,8.67,주행성능 및 디자인은 대만족 입니다. 연비는 이정도 무게의 차라면 기대 안하시고 타시는게 맞을듯 합니다~하지만 주행시 무거운 무게가 느껴지지 않을 정도로 정말 부드럽습니다 거주성은 옵션부분에서 조금 아쉽습니다~ 5인승인경우 뒷자석 리클라이닝 되지 않습니다 그리고 통풍시트 거의 무용지물 사운드시스템 등... 아쉬운 부분이 좀있긴 하지만 주행에서 주는 재미가 이모든것을 잊게 만듭니다.,True,False
2026 BMW X5,8.67,전체적으로 다 만족합니다 장점보다 단점이 몇개없어 단점을 얘기하자면 셀프세차를 좋아하는편인데 세차가 힘들고 좁은 주차장 들어가기 어렵고 문짝이 두꺼워서 좁은곳 주차하면 문열고 내리기 힘든점…요정도 말고는 만족합니다^^,True,False
2026 BMW X5,9.33,승차감 및 차량 크기대비 연비도 만족스럽습니다. 수납 및 가족탑승 모든 부분에서 만족!,True,False
2026 BMW X5,9.0,가격 - 나쁘지 않음 디자인 - 매우 이쁨 연비 - 좋음 품질 - 잔고장 없음 결론 대만족,True,False
2026 BMW X5,9.33,힘이좋고 부드러운 주행감이 만족스럽습니다 덩치에 비해 연비도 괜찮아보이고(가솔린모델 현재 3천킬로 주행 연비 11정도) 만족합니다 다만 레그룸은 조금 아쉽내요,True,False
2026 BMW X5,9.0,솔직히 가격과 연비 빼고는 부족한게 한개도없음 솔직히 최고의차!! 카이엔타다 왓는데 진심 카이엔 터보 아닌이상 이차가 더 좋음!!,True,False
