car,score,content,is_negative,input_negative
2026 기아 카니발 하이리무진 하이브리드,9.17,그렌저IG 에서 팰리살로갈까 카니발로갈까 고민하다 카니발로 넘어왔습니다 3인가족 입니다 거주성은 그냥 넘사벽입니다. 넓어서 너무좋네요... 세단 타고다닐때는 트렁크가 너무 불편했는데.. 카니발은 그냥 막넣어도 자리가 남네요. 엔진은 1.6 하이브리드라 힘이 딸릴것같았는데 운전을 험하게 하는 스타일이 아니라서 그런지 힘딸린건 모르겠고 엔진 개입은 좀 심한편입니다. 연비는 18~22정도로 덩치에 비해서 준수한것 같습니다 확실이 차가 커서그런지 잡소리는 좀들리네요 근데 그런건 음악틀고 다니면 커버가 되는것 같습니다. 이차의 신의 한수는 슬라이딩 도어인것 같습니다. 아기태울때 옆차에 피해안줄수있어서 너무좋네요.. 아직 신차출고한지 일주일바께 안되서 좀더 타봐야 알겠지만 대체적으로 만족합니다 아쉬운건 하브 7인승 가격이 좀 비싼감은 있습니다.4천 중후반대면 딱좋을듯... 그리고 시트는 브라운이나 블랙은 왜뺀건지... 아기 있으신 분들 패밀리카 고민이신분들께는 강추하고 싶습니다.,True,False
2026 기아 카니발 하이리무진 하이브리드,9.33,차내부도 넓고 가족들이 아주 좋아 합니다 연비도 내 주행 습관에 따라 더 좋아져서 자연적으로 안전운전하게 되네요,True,False
2026 기아 카니발 하이리무진 하이브리드,9.67,연비도 좋고 힘도 패밀리카로 생각하면 전혀 부족하지 않습니다 세금도 싸고 정말 만족하고 추천합니다,True,False
2026 기아 카니발 하이리무진 하이브리드,9.33,"하브 출력 얘기가 많은데 결론적으론 괜찮습니다. 7인승 1년정도 2만 탔는데 4인 기준으로 60~80키로는 조용하고 90~120 정도(혹은 오르막길)는 엔진음이 들리긴 하는데 소나타2.0하이브리드에 비해 크게 거슬리는 정도는 아닌거 같아요. 승차감이 좋은 차가 아니라서 엑셀 마구 밟다보면 2열 멀미하고 난리나기 때문에 답답하지 않을 정도로 적당히 밟고 다니는 편인데, 연비는 경기 외곽이라 평균 13~14정도 나오고 서울/고속도로 가면 15~17정도 나오는거 같아요. 이덩치에 이정도 연비면 출력은 부족하지 않은 적당한 정도라고 생각되네요. 디자인은 호불호가 있겠지만 이번 모델의 그래비티트림-세라믹실버가 굉장히 잘 나온것 같아서 만족스럽습니다.",True,False
2026 기아 카니발 하이리무진 하이브리드,8.67,"평범한 사업자이자 가장으로써는 가장 무난한 선택 카니발 하이브리드 9인승 9개월 기다려서 출고 세재공제되고 차량 크기대비 상당히 좋은가격 가족용, 짐싣는용으로 사용중 2,3열 좌석이 일반 suv처럼 접히지 않아서 생각보다 짐 싣기 불편 ex) 테이블 등 스타리아랑 고민했으나 가족이 타기에는 카니발이 더 무난하다 생각함 차값이 집값마냥 매년 더 오르는데 한해라도 먼저사는게 이득이라고 봄 그리고 아직 카니발은 차크기나 편의성 대비 가격저점인듯함 개인적으로 시간이 지나면 결국 펠리가격대정도로 대략 천만원 정도는 더 오를듯 예상함 출고 한달정도 됐는데 아내가 운전하며 긁어먹고있음 그래도 가격이 좋으니 상심이 크게 되지 않음 사업 잘되서 캐딜락 에스컬레이드로 갈아탔으면 좋겠음",True,False
2026 기아 카니발 하이리무진 하이브리드,9.83,공인 연비 보다 훨씬 잘 나옴 차가 커서 주차 칸 좁으면 주차 힘듦 하브 엔진 가격 비쌈,True,False
2026 기아 카니발 하이리무진 하이브리드,5.67,언덕에서 힘이부족해요 급가속 힘들어요 엔진오일 자주 갈아줘야 할거같아요,True,False
2026 기아 카니발 하이리무진 하이브리드,8.67,연비가 생각 보다 좋았어요 전 출퇴근용으로 쓰고 주말에 가끔여행을가는데 15키로 이상 입니다,True,False
2026 기아 카니발 하이리무진 하이브리드,9.33,주행성능 좋고 등치비해 연비좋다 만족 패밀리카 최고. 보험료 자동차세금도 낮아 가성비 짱!,True,False
2026 기아 카니발 하이리무진 하이브리드,10.0,가족 구성원이 많아서 가솔린 디젤 하이브리드 중에 고민하다가 하이브리드로 구입했는데 평소에 쌔려밟고 다니는 스타일이 아니라서 힘이 딸리는건 잘 모르겠고 연비가 좋아사 전체적으로 만족합니다. 더모스트에서 하부 보강 작업했더니 뒷자리 꿀렁임도 많이 없어서 가족들도 만족하네요~,True,False
2026 기아 카니발 하이리무진 하이브리드,9.33,전반적으로 만족함.연비는 다소아쉬우나 승차감.편의성이 우수하고 가족여행 이나 캠핑족들은 만족할것 같음,True,False
2026 기아 카니발 하이리무진 하이브리드,10.0,넘버1 이라고 생각함. 가격 품질 디자인 모두 좋음. 연비도 괜찮다고 생각하지만 조금더 좋았다면 하는 약길의 아쉬운 점,True,False
2026 기아 카니발 하이리무진 하이브리드,10.0,9인승 차지만 6인승처럼 사용하고 있어요 실내도 넓고 하이브리드라 연비도 좋고요,True,False
2026 기아 카니발 하이리무진 하이브리드,8.33,디자인 내부 품질 다좋습니다. 다만 언덕이나 고각의 업힐을 올라갈때 엔진개입시 알피엠이 무지막지하게 오릅니다. 하이브리드를 쏘면서 탈일은 없지만 정말 급한일이있어 새벽 고속도로에서 쏘아본적이있습니다. 예 연비 8 찍히더라구요. 역시 하브 쏘고다닐 차는 아닙니다. 정속주행시 고속도로 14-15찍힙니다 (100기준) 시내 연비 역시 비슷합니다. 14-16 하이브리드로 기름값 걱정 덜었다 ....정도는 아닙니다. '-'. 소음이 줄었지만 엔진 개입시 엔진음 여실히 들려옵니다. 카니발 디젤 2.2 페리전모델을 타다 2년만에 하브왔습니다만... hud랑 핸들바뀐것... 만족스럽지만. 뭐 크게 다를것은없습니다. 만족감이라면 소음제외하고 2.2 디젤이 좀더 좋았던것 같습니다 2.2 디젤도 시내 10-12 고속 14-16은 나왔습니다. 기름값은... 경유가 차라리 더 만족스러웠던것 같기도....,True,True
2026 기아 카니발 하이리무진 하이브리드,10.0,"처음타본 하브라 기대많이 했는데 기대 이상으로 너무 맘에들고 주행성능,차량디자인,내부거주성,체감연비등 모든면에서 흠잡을게 없는 차량입니다~~",True,False
2026 기아 카니발 하이리무진 하이브리드,8.67,저 크기에 이정도 연비면 나쁘진 않지만 약간의 아쉬움. 전반적인 품질향상은 아쉬움,True,False
2026 기아 카니발 하이리무진 하이브리드,10.0,이전차 렉스턴 타다가 이번에 카니발 갈아탔는데 진짜 신세계임 모든면에서 다 만족임 렉스턴 탈때는 출퇴근할때 2주에 한번씩 주유 했는데 카니발 타고는 한달에 한번 넣고 다님,True,False
2026 기아 카니발 하이리무진 하이브리드,9.5,부모님 아이들 다 태우고 가족 여행 하고픈 부족함 없는 국내 유일 미니밴,True,False
2026 기아 카니발 하이리무진 하이브리드,9.67,"디자인, 크기, 연비, 성능 모두 빠짐없이 만족합니다. 패밀리카로는 카니발 만한게 없어요. 굿굿굿",True,False
2026 기아 카니발 하이리무진 하이브리드,6.17,생각보다는소음 연비가 그러네요 디자인은그렇고요 차량이더크다고 했는데 그렇게 느겨지지 않고요,True,True
2026 기아 카니발 하이리무진 하이브리드,10.0,카니발 하이브리드7인승 연비 활용도 최고입니다. 아기있는 가정에 적극 추천드립니다.,True,False
2026 기아 카니발 하이리무진 하이브리드,9.5,"저는 대만족 중입니다. 전기(EV)로 운행중일때는 상당히 조용하고, 엔진이 개입하면서 부웅~ 하는 엔진음이 있긴합니다. 분명 소리는 발생하나 개인차에 따라 거슬림의 정도는 차이가 있겠네요. 승용차만 오래 타다가 큰 차량 처음 타봅니다. 카니발 중 하이브리드에만 승차감 개선이 되었다고 하는데 방지턱 넘을때 굿. 그리고 카니발 하이브리드 중 나름 고민 많이 했고, 결론은 카니발 하이브리드였습니다. 어라운드뷰(항공뷰) 활용해서 네비화면 우측에 분할로 해두니 좁은길 주행, 주차시 상당히 도움이 됩니다. 어차피 카니발은 가족과 주로 이용하게 될 차량이라 급정거, 급출발을 비롯해 칼치기, 과속은 지양해야 할테고, 제 개인적인 운전습관과도 거리가 멀구요. 지난 주 양평에서 서울가는데 차가 덜 막혀서도 있겠지만 연비운행(정속주행) 하니 연비 18 나왔습니다. 이게 몇달 타다보니 하이브리드라고 무조건 잘 나오는게 아니고 발컨트롤이 중요하게 작용은 하는것 같습니다. 전기모드 잘 활용하면 유용합니다.",True,False
2026 기아 카니발 하이리무진 하이브리드,9.0,"연비생각하면 안전 운전 할 수 있음. 유투버들이 설명한 것 처럼 힘이없거나 오르막이 힘들거나 하는부분은 전혀 못느낌. 아마 신호등 바뀌자마자 쌔려밟는 분들이 아니라면, 괘찮은 주행성능으로 만족할 수 있을거 같음 조용하고 편의장치 굿",True,False
2026 기아 카니발 하이리무진 하이브리드,8.5,다좋은데 쓸데없는 옵션들때문에 가격이 너무 비싸요 TV도 너무옛날거고 리모컨 작동반응 느리고 냉온컵 쓰지도않고 uv살균 머 그런 이상한옵션들 ㅠ 지금가격에 천 더싸면 가성비까지 최고임 거주성 승차감 연비 모두 너무좋아요,True,False
2026 기아 카니발 하이리무진 하이브리드,6.83,전에 탔던차가 2.0 디젤싼타페기때문에 제가느끼는 장단점은 무의식적으로 싼타페와 비교되는점일수 있습니다. 우선 장점은 거주성 좋고 짐도 많이 적재하면서도 사람을 충분히 태울수 있어서 좋습니다. 그리고 실내외 디자인이 개인적으로 너무마음에 듭니다. 다만 뒷모습이 페리 전보다는 좋지만서도 좀 이쁘지는않은것같네요. 단점으로는 엔진소리가 쪽팔릴정도로 크고 시끄럽네요. 시동걸고 냉간시 또는 다른분들이 많이 말씀해주신 추월이나 치고나가는경우. 언덕올라가는경우 경운기소리납니다. 그리고 싼타페 디젤에 비해서 엑셀밟았을때 속도변화가 거의 없습니다. 추월도힘들구요. 대신 저는 저속주행을 많이하기때문에 규정속도(110)안에서는 주행질감이 나쁘지않습니다. 승차감도 싼타페에 비해서 훨씬좋긴합니다. 방치턱넘는느낌도 만족합니다. 다만 주행가능거리가 연비에따라 시시각각변하기도하고 표시된 연비가 조작됐나싶을정도로 주행가능거리가 빨리 줄어듭니다. 표시된 연비는 근거리보다는 중거리나 장거리를 연비운전해야 잘나와요.,True,False
2026 기아 카니발 하이리무진 하이브리드,9.33,Suv같은 디자인 훌륭함 이 덩치를 끄는데 이정도 연비면 개꿀 다만 언덕에서 정차 후 출발시 rpm 치솟는 단점 그래도 일반적인 도로에서 힘딸림 전혀 못느낌 거주성 하나로 사는 차량이었는데 연비와 정숙성까지 좋아 대만족,True,False
2026 기아 카니발 하이리무진 하이브리드,9.67,아이들이 좋아하고 생각보다 운전도 편하네요 연비도 잘 나오고 힘이 딸리는것도 못 느꼈어요 친구들이랑 골프 갈 때도 너무 좋았습니다,True,False
2026 기아 카니발 하이리무진 하이브리드,8.33,올뉴카니발 디젤 10년타다 이번에 하이브리드 그래비티로 출고했습니다. 9개월을 기다린 끝에 받았지만 너무 만족 합니다. 연비도 생각 외로 우수하고 유트버들 1.6터보 하이브리드 힘 딸리 다는대 전혀요 아주아주 만족 합니다 세금도 저렴하고 연비도 좋고 조용하고 쾌적하고 이번에도 무사고 10년 가고 싶습니다,True,False
2026 기아 카니발 하이리무진 하이브리드,9.5,하이브리드 최고네요 카니발로 연비가 기본 15km라니 전 차도 카니발인데 이 카니발이 더 좋네요 부산까지 슝슝 차도 잘 나가고 아주 만족합니다 ^^,True,False
2026 기아 카니발 하이리무진 하이브리드,8.17,아이2명 이상은 대체 불가임. 거주성 좋음 . 시동 후 배터리 충전중 언덕오를땐 고 RPM으로 올라가 배기음 커짐 몇분 주행후 언덕오를때는 가솔린+전기 혼합으로 사용하여 그런 현상 줄어듬 정차중에는 전기모터 사용으로 조용함 고속주행중에도 틈틈히 전기모터 개입하여 연비올려줌 차가큰것도 있지만 1.6엔진으로 급고속 추월은힘듬 그냥 과속안하고 안전운행 할만함 그런다고 힘이 아예 딸리진않음. 무난하지만 너무 퐉 특출나지않음. 겨울철 단거리연비는 히터 유무에따라 많이 틀려짐. 트립상 남은거리가 휘발유+ 트립연비로 계산되어 표기되는듯함. 시동키고 남은거리가 평균연비 안좋아질땐 급속히 줄어듬 . 반대로 연비가 좋을때 더오른다던가 주행해도 시동키고 보여준 연비로 유지되있음. 인천-남양주 주행해보면 고속도로 시내 복합 16이상은 찍음 장거리시 인천 -여수 100-110키로 정도면 평균 19이상 120이상 넘기면서 장기운전하면 대략 15-18 여수 왕복4번 남양주왕복3번함,True,False
2026 기아 카니발 하이리무진 하이브리드,8.83,카니발 하이브리드 구매후 주유 횟수가 줄었고 전체적인 소음도 매우 만족스럽습니다. 특히 거주성은 단연 국내외 차량중 최고 인듯 합니다.,True,True
2026 기아 카니발 하이리무진 하이브리드,9.17,패밀리카로 강추 잔고장없음 연비도 잘나옴 전체적으로 잘 샀다고 생각됨,True,False
2026 기아 카니발 하이리무진 하이브리드,8.83,특장이라 무거워서(거의 3톤) 연비는 하이브리드 이지만 어쩔 수 없슴다 13km 나오면 잘나온거임둥 그 외 다 좋아요,True,False
2026 기아 카니발 하이리무진 하이브리드,10.0,도심발컨 연비21 나옴 그냥 사면됨 맘에들어요 짱입니다 굿이이아우우루루루룰,True,False
2026 기아 카니발 하이리무진 하이브리드,8.83,타보니까 갠춘한데 하브라그런가 엔진으로만갈땐힘이약함 캠핑자주다니는데 추천할만함,True,False
2026 기아 카니발 하이리무진 하이브리드,8.83,아이가 있는 집엔 매우 좋은 패밀리카. 연비도 잘나오는 편이라 아주 편하게 잘쓰고 있습니다 개인적으로 강추합니다,True,False
2026 기아 카니발 하이리무진 하이브리드,10.0,만족함 아주좋음 추천합니다 가족 패밀리카로 추천합니다. 연비도좋고 승차감도좋아요.,True,False
2026 기아 카니발 하이리무진 하이브리드,10.0,Yp 32만 타다가 하브출고받아서 1600km타고있는대 일단 엄청정숙하고 고속연비도 안좋다 하는대 그래도 15이상씩은 나와요,True,False
2026 기아 카니발 하이리무진 하이브리드,8.83,"우수한 연비, 실내 디자인, 실외 디자인, 최신 첨단사양이 반영되 패밀리카로 우수합니다.",True,False
2026 기아 카니발 하이리무진 하이브리드,9.83,연비도 만족하고 운행하는데 승차감도 만족합니다. 차량가격도 가성비 최고라 생각됩니다,True,False
2026 기아 카니발 하이리무진 하이브리드,8.83,가솔린3.5에 대한 대안으로 좋습니다 예전보다 승차감 좋고 방음도 좋아짐 풀투풀 주유로 평균 15.5정도의 연비가 나오고 있음 가격이 매우 마음에 안듬 7년은 타야지 하는생각으로 자기위로하고 있음,True,False
2026 기아 카니발 하이리무진 하이브리드,10.0,연비도 좋고 좋습니다. 추후에 2.5나오게 되면 또 살만할것 같아요,True,False
2026 기아 카니발 하이리무진 하이브리드,8.5,저는 개인적으로. 만족 하고 잘타고 있어요 하브인데 연비도 평균 15정도 나와요 좋아요,True,False
2026 기아 카니발 하이리무진 하이브리드,8.0,예상보다 연비가 괜찮고 디자인도 이쁘고 다 좋은데 뒷좌석 승차감이 떨어짐,True,False
2026 기아 카니발 하이리무진 하이브리드,7.17,차인수받은지 2달 2000키로.. 브레이크쪽 경고뜨면서 차량먹통...한번은 리셋하고..하루만에 같은증상...어부바해서 공업사간지 언보름지나 브레이크앗세이로 교환해야한다...부속이 없어서..언제될지도 미지수다..k5렌트카타고 출퇴근만한다...ㅠㅠ,True,False
2026 기아 카니발 하이리무진 하이브리드,8.33,차량의 무게감은 있으나 하체에서 올라오는 노면소음이 거슬리고 시속 100km에서 풍절음이 들어오고 하체의 단단함이 약간 아쉽습니다. 과속하지않고 차분하게 운행하면 대체적으로 만족합니다,True,True
2026 기아 카니발 하이리무진 하이브리드,9.67,"하이브리드 공인연비는 공인연비일뿐!! 발컨과 회생제동을 잘만 이용하면, 20키로는 넘네요!! 1600원대 가솔린 106,000원 주유하고, 1,052km주행했는데, 다음 풀 주유하니, 주행가능거리 1,133km 나오네요^^ 너무 좋아요",True,False
2026 기아 카니발 하이리무진 하이브리드,9.5,6000넘어가니 연비도 평지기준 17-18정도 나와줍니다. 물론 하이브리드에 맞게 운전하고 있고요. 6천까지 평균 연비 15.8기록중이네요. 19인치 기준 입니다. 연비좋고 거주성은 두말할 필요없고 주행성능 또한 하이브리드 주행시 힘 부족한거 모르 겠네요.,True,False
2026 기아 카니발 하이리무진 하이브리드,10.0,정숙하고 도심연비 기거막히네요 어쩔수없이 샀는데 너무만족합니다 디자인도 이빠요,True,False
2026 기아 카니발 하이리무진 하이브리드,9.17,가족들 편하게 이동하기에 최고의 차입니다. 하이브리드가 생기면서 연비 까지도 만족하고있습니다,True,False
2026 기아 카니발 하이리무진 하이브리드,9.33,스포티지에서 갈아탔습니다 운전할 때 느껴지는 중량감이 너무 좋습니다 그렇다고 딱히 힘이 딸리는 거 같지도 않습니다 그리고 2열에 타는 가족이나 지인들이 너무 좋다고 합니다 연비는 말할 것도 없구요 세컨카로 레이를 타고 있는데 레이보다 훨씬 좋게 나옵니다,True,False
2026 기아 카니발 하이리무진 하이브리드,8.5,"실내,트렁크 공간 넓고, 차량 크기 대비 연비 괜찮음.. 차량 가격은 너무 많이 올라서…",True,False
2026 기아 카니발 하이리무진 하이브리드,8.33,기대 이상으로 연비도 좋고 성능도 우수합니다 ㄷㅂㄷㄱㅇㆍㅇㄷㅂㄷㅇㆍㄷ슷ㅌㅇㄷㄴㅇ,True,False
2026 기아 카니발 하이리무진 하이브리드,10.0,"연비좋고, 주행성능 좋고 만족감100% 세대째 카니발 오너인데 완성도가 가장좋은듯합니다.",True,False
2026 기아 카니발 하이리무진 하이브리드,9.33,"차 나오고 2주 정도 탔는데 가격대는 높지만 연비 확실히 좋네요~ 장거리는 아직 운행을 안해봐서 잘 모르겠네요. 실내,실외 디자인은 정말 맘에 쏙 들어요",True,False
2026 기아 카니발 하이리무진 하이브리드,9.5,확실히 하이브리드라 연비좋습니다. 실내 쾌적하고 3명 다자녀에 대체 차가 없습니다^^ 너무 만족합니다~ 주행성능과 정숙성 좋아요~,True,False
2026 기아 카니발 하이리무진 하이브리드,8.0,장점은 다른 분들이 많이 쓰셔서 단점 위로 써보려고합니다. 차량 받은지 얼아마 안되서 아직 전체적으로 체감하지 못하고 있지만 눈에 띄는 단점으로는 엔진 시동시 너무 시끄럽습니다. 1.6T가솔린인데 42만 뛴 디젤카니발(R2.2)하고 비슷한 크기의 소음이 납니다. 물론 진동은 디젤만큼 쎄지는 않지만 소음은 거의 비슷합니다. 심지어 소리 자체도 질감이 더 나쁩니다. 참고로 1.6T하브 투싼도 있는데 투싼하고 비교해도 너무 비끄럽습니다. 힘 많이 딸리네요. 아니 밟으면 어느정도 나가긴하는데 연비가 개망이고 연비생각하고 살살가면 너무 힘이 없고.. 주행거리 짧으신분들 가솔린 추천하구요. 진동에 민감하지 않다면 디젤 추천합니다. 크렐 오디오 별로네요. 전에 타던 JBL보다 못한것 같습니다. 특히 베이스 부분은 너무 약해서 우퍼가 있는건지도 모르겠습니다. 그리고 가격이 안드로메다로 가고 있습니다. 7인 그레비티 선룹빠진 풀옵인데 차량가격+취등록세+보험까지 6100가까이 들어갔네요.,True,True
2026 기아 카니발 하이리무진 하이브리드,9.67,"하이리무진 허이브리드 입니다만, 힘 부족하지 않고 정숙합니다. 연비는 항상 15km/l 이상을 유지합니다. 이전에도 하이리무진을 갖고 있었지만, 완전히 새로운 차량입니다.",True,False
2026 기아 카니발 하이리무진 하이브리드,9.67,"하브9인승 풀옵 그래비티입니다 .누적연비 15.5km이구요 구형아파트라 주차할때 주차스트레스 빼고, 가격도 좀 비싼편? 빼고는 전체적으로 매우 만족합니다. 외제차 굳이 탈필요 없네요. 안전장치 땜에 사고위험 없구요. 정말 정숙합니다.고민하지 마세요. 어른 6명 타고도 충분합니다. 가속성능 느끼시려면 세단 타시구요. 기아 하브 개발자 칭찬합니다",True,False
2026 기아 카니발 하이리무진 하이브리드,9.5,주행성능 하브라고해서 힘부족 그런거 없음. 가격 비쌈. 거주성 너무 좋음. 품질 좋음. 디자인 그래비티라 좋음. 일반은 은색 비늘 때문에 별로. 체감연비 하브인거치고는 음... 차 크기대비 나쁘진 않음.,True,False
2026 기아 카니발 하이리무진 하이브리드,10.0,"하이브리드 깡통에 스타일 컨비 추가했어요. 사실 안전관련 옵션도 과하면 운전할때 오히려 방해되더라구요 저는 ㅎㅎ 어쩃든 대만족하고, 생각보다 하체가 엄청 딴딴하네요. 6명이 타도 안정감 있게 잘 달려주고 출력도 부족하다 전혀 느낌없고 연비도 출고해서 100키로 탔는데 평균연비 15넘어요. 고속에서 연비가 좀 별로긴 한데 막 140넘게 때리밟는게 아니라면 훌륭한 연비입니다. 아쉬운점 1 도 없고 거주성 최고네요 평일에 출퇴근할떈 와이프차(레이)타고 주말에 놀러갈땐 카니발입니다. 부모님 모시기도 좋아요",True,False
2026 기아 카니발 하이리무진 하이브리드,8.67,왜 친환경 차가 안된거지 의문임..15.5키로 넘어감.. 연비나 세금 면에선 최상의 차.. 힘 딸린다?? 그럴거면 스포츠카 타야지.. 충분히 만족함,True,False
2026 기아 카니발 하이리무진 하이브리드,8.83,디지털키2가 말썽이라 오토큐를 왔다갔다 하기는 했지만 전반적으로 아주 만족합니다! 연비좋고 힘도 딸린다는 생각이 전혀 안드네요 쭉쭉 잘 나갑니다. 오래오래 아껴 잘 탈꺼예요!,True,False
2026 기아 카니발 하이리무진 하이브리드,9.33,"2008 그랜드카니발 2015 올뉴카니발 이후에 2024 카니발하이브리드 선택인데요, 이미지좋지않은 카니발명칭말고는 현제 1.5개월 3,000km운행에 누적연비 15.1km입니다 첫째는 정숙성 두번째는 연비 세번째는 안전과편의장치에 만족하고 타고있습니다. 덤으로 6명승차시 대안이 없잖아요~",True,False
2026 기아 카니발 하이리무진 하이브리드,10.0,"하이브리드라 조용하고, 연비도 좋아요. 연비는 상황에 따라 조금 다른데 장거리(80Km이상) 운전은 약 17~18정도, 단거리(10Km이하)는 12~13정도, 그리고 겨울 보다는 여름이 연비는 훨씬 좋아지고요... 주행 및 주차 안전장치도 많아 운전 및 주차도 편하고, 디자인도 이전 모델에 비해 앚 세련 됐어요. ㅎㅎ",True,False
